url,sitecore_id,status
https://cm.prod-www.extremenetworks.com/resources/webinar/an-educational-guide-for-enterprise-sd-wan-in-2022-and-beyond,{44558642-A556-4D02-BF2B-6DE43194B419},unsub1
https://cm.prod-www.extremenetworks.com/resources/webinar/best-practices-802-11ax-design-and-deployment,{027CC244-A2E9-44C0-B528-2AF698DD6808},unsub1
https://cm.prod-www.extremenetworks.com/resources/webinar/private-pre-shared-key-ppsk-effortless-wi-fi-security,{60A2BA8D-CE2F-4CC3-A245-E0FC11212E81},unsub1
https://cm.prod-www.extremenetworks.com/resources/webinar/why-cloud-for-retail-network-enabled-speed-and-innovation,{B9DEBE7E-1380-4D41-BFDD-641C6E78B743},unsub1
https://cm.prod-www.extremenetworks.com/resources/webinar/e-rate-program-update-and-bear-process-best-practices-featuring-an-interactive-qa-workshop,{7DE5A712-DBB1-4334-A3D3-778ABE7F036A},unsub1
https://cm.prod-www.extremenetworks.com/resources/webinar/e-rate-program-update-and-bear-process-best-practices-featuring-an-interactive-qa-workshop,{07E2A02C-A4DB-4777-AD13-01D771E180C4},unsub1
https://cm.prod-www.extremenetworks.com/resources/webinar/infrastructure-investment-job-act-how-to-access-funding-for-technology-project-webinar,{FF167725-4428-483B-87F0-7B0EF1F672C1},unsub1
https://cm.prod-www.extremenetworks.com/resources/webinar/network-health-check-diagnosing-the-keys-to-it-security-efficiency-and-simplicity-for-healthcare,{D23F8C8C-5E6B-423A-9815-26A6AB4CC88E},unsub1
https://cm.prod-www.extremenetworks.com/resources/webinar/what-every-healthcare-cio-needs-to-know-about-networking,{8384EC87-2AC4-4B98-A3A8-31EB1E24D29F},unsub1
